state,regional_division,population,article_title,revision_id,article_quality
Alabama,East South Central,5074296.0,"Twin, Alabama",14940151,Stub
Alabama,East South Central,5074296.0,"Union Grove, Alabama",104725,Stub
Alabama,East South Central,5074296.0,"Union Springs, Alabama",104903,Stub
Alabama,East South Central,5074296.0,"Union, Alabama",101167,Stub
Alabama,East South Central,5074296.0,"Uniontown, Alabama",105085,Stub
Alabama,East South Central,5074296.0,"Valley, Alabama",104548,Start
Alabama,East South Central,5074296.0,"Valley Grande, Alabama",1857459,Stub
Alabama,East South Central,5074296.0,"Valley Head, Alabama",104674,Stub
Alabama,East South Central,5074296.0,"Vance, Alabama",100808,Start
Alabama,East South Central,5074296.0,"Vernon, Alabama",104827,Start
Alabama,East South Central,5074296.0,"Vestavia Hills, Alabama",104818,Stub
Alabama,East South Central,5074296.0,"Vina, Alabama",104711,Stub
Alabama,East South Central,5074296.0,"Vincent, Alabama",105122,Stub
Alabama,East South Central,5074296.0,"Vredenburgh, Alabama",104927,Stub
Alabama,East South Central,5074296.0,"Wadley, Alabama",105103,Stub
Alabama,East South Central,5074296.0,"Waldo, Alabama",105152,Start
Alabama,East South Central,5074296.0,"Walnut Grove, Alabama",104699,Stub
Alabama,East South Central,5074296.0,"Warrior, Alabama",101165,Start
Alabama,East South Central,5074296.0,"Waterloo, Alabama",104838,Stub
Alabama,East South Central,5074296.0,"Waverly, Alabama",106419,Start
Alabama,East South Central,5074296.0,"Weaver, Alabama",103744,Stub
Alabama,East South Central,5074296.0,"Webb, Alabama",104744,Stub
Alabama,East South Central,5074296.0,"Wedowee, Alabama",105104,Stub
Alabama,East South Central,5074296.0,"West Blocton, Alabama",100810,Stub
Alabama,East South Central,5074296.0,"West Jefferson, Alabama",104819,Stub
Alabama,East South Central,5074296.0,"West Point, Alabama",104629,Stub
Alabama,East South Central,5074296.0,"Westover, Alabama",105207,Stub
Alabama,East South Central,5074296.0,"Wetumpka, Alabama",105500,Stub
Alabama,East South Central,5074296.0,"White Hall, Alabama",105216,Start
Alabama,East South Central,5074296.0,"Wilsonville, Alabama",105201,Start
Alabama,East South Central,5074296.0,"Winfield, Alabama",105296,Start
Alabama,East South Central,5074296.0,"Woodland, Alabama",105724,Start
Alabama,East South Central,5074296.0,"Woodstock, Alabama",105588,Stub
Alabama,East South Central,5074296.0,"Woodville, Alabama",105578,Start
Alabama,East South Central,5074296.0,"Yellow Bluff, Alabama",7004698,B
Alabama,East South Central,5074296.0,"York, Alabama",105290,Stub
Alaska,Pacific,733583.0,"Adak, Alaska",105615,Stub
Alaska,Pacific,733583.0,"Akhiok, Alaska",105234,Start
Alaska,Pacific,733583.0,"Akiak, Alaska",105725,Start
Alaska,Pacific,733583.0,"Akutan, Alaska",105208,Stub
Alaska,Pacific,733583.0,"Alakanuk, Alaska",105579,B
Alaska,Pacific,733583.0,"Aleknagik, Alaska",105236,Stub
Alaska,Pacific,733583.0,"Allakaket, Alaska",105728,Stub
Alaska,Pacific,733583.0,"Ambler, Alaska",105560,Stub
Alaska,Pacific,733583.0,"Anaktuvuk Pass, Alaska",105589,Stub
Alaska,Pacific,733583.0,"Anchorage, Alaska",105240,Start
Alaska,Pacific,733583.0,"Anderson, Alaska",105701,Stub
Alaska,Pacific,733583.0,"Angoon, Alaska",105513,Start
Alaska,Pacific,733583.0,"Aniak, Alaska",105243,Stub
Alaska,Pacific,733583.0,"Anvik, Alaska",105297,Stub
Alaska,Pacific,733583.0,"Atka, Alaska",105600,Stub
Alaska,Pacific,733583.0,"Atqasuk, Alaska",105202,Start
Alaska,Pacific,733583.0,"Bethel, Alaska",105677,Stub
Alaska,Pacific,733583.0,"Bettles, Alaska",105601,Stub
Alaska,Pacific,733583.0,"Brevig Mission, Alaska",105590,Start
Alaska,Pacific,733583.0,"Buckland, Alaska",105635,Start
Alaska,Pacific,733583.0,"Chefornak, Alaska",105299,Start
Alaska,Pacific,733583.0,"Chevak, Alaska",105561,Stub
Alaska,Pacific,733583.0,"Chignik, Alaska",105640,Stub
Alaska,Pacific,733583.0,"Chuathbaluk, Alaska",105602,Start
Alaska,Pacific,733583.0,"Clark's Point, Alaska",105245,Start
Alaska,Pacific,733583.0,"Coffman Cove, Alaska",105516,B
Alaska,Pacific,733583.0,"Cold Bay, Alaska",105300,Stub
Alaska,Pacific,733583.0,"Cordova, Alaska",105562,Stub
Alaska,Pacific,733583.0,"Craig, Alaska",18999999,Stub
Alaska,Pacific,733583.0,"Deering, Alaska",104681,Stub
Alaska,Pacific,733583.0,"Delta Junction, Alaska",104866,Start
Alaska,Pacific,733583.0,"Dillingham, Alaska",105123,Stub
Alaska,Pacific,733583.0,"Diomede, Alaska",105124,Start
Alaska,Pacific,733583.0,"Eagle, Alaska",104706,Stub
Alaska,Pacific,733583.0,"Edna Bay, Alaska",105105,Stub
Alaska,Pacific,733583.0,"Eek, Alaska",18770037,B
Alaska,Pacific,733583.0,"Egegik, Alaska",104760,Stub
Alaska,Pacific,733583.0,"Ekwok, Alaska",105187,Start
Alaska,Pacific,733583.0,"Elim, Alaska",105141,Stub
Alaska,Pacific,733583.0,"Emmonak, Alaska",105702,Stub
Alaska,Pacific,733583.0,"Fairbanks, Alaska",105445,Stub
Alaska,Pacific,733583.0,"False Pass, Alaska",105203,B
Alaska,Pacific,733583.0,"Fort Yukon, Alaska",105736,Start
Alaska,Pacific,733583.0,"Galena, Alaska",105738,Stub
Alaska,Pacific,733583.0,"Gambell, Alaska",105563,Stub
Alaska,Pacific,733583.0,"Golovin, Alaska",105564,Start
Alaska,Pacific,733583.0,"Goodnews Bay, Alaska",105246,Stub
Alaska,Pacific,733583.0,"Grayling, Alaska",105739,Stub
Alaska,Pacific,733583.0,"Gustavus, Alaska",105624,Stub
Alaska,Pacific,733583.0,"Holy Cross, Alaska",105740,Start
Alaska,Pacific,733583.0,"Homer, Alaska",105472,Stub
Alaska,Pacific,733583.0,"Hoonah, Alaska",105626,Start
Alaska,Pacific,733583.0,"Hooper Bay, Alaska",105703,Stub
Alaska,Pacific,733583.0,"Houston, Alaska",105540,Start
Alaska,Pacific,733583.0,"Hughes, Alaska",105741,B
Alaska,Pacific,733583.0,"Huslia, Alaska",105742,Start
Alaska,Pacific,733583.0,"Hydaburg, Alaska",105604,Start
Alaska,Pacific,733583.0,"Kachemak, Alaska",105474,Start
Alaska,Pacific,733583.0,"Kake, Alaska",105717,Stub
Alaska,Pacific,733583.0,"Kaktovik, Alaska",105581,Stub
Alaska,Pacific,733583.0,"Kaltag, Alaska",105743,Start
Alaska,Pacific,733583.0,"Kasaan, Alaska",105606,Start
Alaska,Pacific,733583.0,"Kenai, Alaska",105477,Stub
Alaska,Pacific,733583.0,"Ketchikan, Alaska",105496,Stub
Alaska,Pacific,733583.0,"Kiana, Alaska",105591,Stub
Alaska,Pacific,733583.0,"King Cove, Alaska",105204,Stub
Alaska,Pacific,733583.0,"Kivalina, Alaska",105592,Start
Alaska,Pacific,733583.0,"Klawock, Alaska",105607,B
Alaska,Pacific,733583.0,"Kobuk, Alaska",105593,Stub
Alaska,Pacific,733583.0,"Kodiak, Alaska",105505,Stub
Alaska,Pacific,733583.0,"Kotlik, Alaska",105704,Start
Alaska,Pacific,733583.0,"Kotzebue, Alaska",105594,Stub
Alaska,Pacific,733583.0,"Koyuk, Alaska",105565,Start
Alaska,Pacific,733583.0,"Koyukuk, Alaska",105744,Start
Alaska,Pacific,733583.0,"Kupreanof, Alaska",105718,Start
Alaska,Pacific,733583.0,"Kwethluk, Alaska",105263,Start
Alaska,Pacific,733583.0,"Larsen Bay, Alaska",105507,Stub
Alaska,Pacific,733583.0,"Lower Kalskag, Alaska",105267,Stub
Alaska,Pacific,733583.0,"Marshall, Alaska",105705,Stub
Alaska,Pacific,733583.0,"McGrath, Alaska",105748,Stub
Alaska,Pacific,733583.0,"Mekoryuk, Alaska",105268,Stub
Alaska,Pacific,733583.0,"Mountain Village, Alaska",105710,Stub
Alaska,Pacific,733583.0,"Napakiak, Alaska",105269,Start
Alaska,Pacific,733583.0,"Napaskiak, Alaska",105271,Start
Alaska,Pacific,733583.0,"Nenana, Alaska",105751,Start
Alaska,Pacific,733583.0,"New Stuyahok, Alaska",105303,Stub
Alaska,Pacific,733583.0,"Newhalen, Alaska",105522,Stub
Alaska,Pacific,733583.0,"Nightmute, Alaska",105273,Start
Alaska,Pacific,733583.0,"Nikolai, Alaska",105753,Stub
Alaska,Pacific,733583.0,"Nome, Alaska",105566,Stub
Alaska,Pacific,733583.0,"Nondalton, Alaska",105523,Stub
Alaska,Pacific,733583.0,"Noorvik, Alaska",105596,Start
Alaska,Pacific,733583.0,"North Pole, Alaska",105449,Stub
Alaska,Pacific,733583.0,"Nuiqsut, Alaska",105582,Stub
Alaska,Pacific,733583.0,"Nulato, Alaska",105755,Stub
Alaska,Pacific,733583.0,"Nunam Iqua, Alaska",105715,Stub
Alaska,Pacific,733583.0,"Nunapitchuk, Alaska",105274,Start
Alaska,Pacific,733583.0,"Old Harbor, Alaska",105508,Stub
Alaska,Pacific,733583.0,"Ouzinkie, Alaska",105509,Stub
Alaska,Pacific,733583.0,"Palmer, Alaska",105547,Stub
Alaska,Pacific,733583.0,"Pilot Point, Alaska",105526,Stub
Alaska,Pacific,733583.0,"Pilot Station, Alaska",105711,Stub
Alaska,Pacific,733583.0,"Platinum, Alaska",105277,Start
Alaska,Pacific,733583.0,"Point Hope, Alaska",105583,Stub
Alaska,Pacific,733583.0,"Port Alexander, Alaska",105720,Stub
Alaska,Pacific,733583.0,"Port Heiden, Alaska",105529,Stub
Alaska,Pacific,733583.0,"Port Lions, Alaska",105510,Stub
Alaska,Pacific,733583.0,"Ruby, Alaska",105757,Stub
Alaska,Pacific,733583.0,"Russian Mission, Alaska",105713,Start
Alaska,Pacific,733583.0,"Saint Paul, Alaska",155219,Start
Alaska,Pacific,733583.0,"Sand Point, Alaska",105206,Start
Alaska,Pacific,733583.0,"Savoonga, Alaska",105568,Stub
Alaska,Pacific,733583.0,"Saxman, Alaska",105497,B
Alaska,Pacific,733583.0,"Scammon Bay, Alaska",105714,Stub
Alaska,Pacific,733583.0,"Selawik, Alaska",105598,Start
Alaska,Pacific,733583.0,"Seldovia, Alaska",105489,Stub
Alaska,Pacific,733583.0,"Seward, Alaska",105491,Stub
Alaska,Pacific,733583.0,"Shageluk, Alaska",105758,Stub
Alaska,Pacific,733583.0,"Shaktoolik, Alaska",105569,Start
Alaska,Pacific,733583.0,"Shishmaref, Alaska",105570,Start
Alaska,Pacific,733583.0,"Sitka, Alaska",87486,Stub
Alaska,Pacific,733583.0,"Soldotna, Alaska",105492,Start
Alaska,Pacific,733583.0,"St. Mary's, Alaska",105716,Stub
Alaska,Pacific,733583.0,"St. Michael, Alaska",105571,Stub
Alaska,Pacific,733583.0,"Stebbins, Alaska",105572,Start
Alaska,Pacific,733583.0,"Tanana, Alaska",105762,Start
Alaska,Pacific,733583.0,"Teller, Alaska",105573,Stub
Alaska,Pacific,733583.0,"Tenakee Springs, Alaska",105630,Stub
Alaska,Pacific,733583.0,"Thorne Bay, Alaska",105613,Stub
Alaska,Pacific,733583.0,"Togiak, Alaska",105305,Stub
Alaska,Pacific,733583.0,"Unalakleet, Alaska",105574,Stub
Alaska,Pacific,733583.0,"Unalaska, Alaska",105213,Start
Alaska,Pacific,733583.0,"Upper Kalskag, Alaska",106639,Stub
Alaska,Pacific,733583.0,Utqiaġvik,106640,Stub
Alaska,Pacific,733583.0,"Valdez, Alaska",106573,Stub
Alaska,Pacific,733583.0,"Wainwright, Alaska",106574,Stub
Alaska,Pacific,733583.0,"Wales, Alaska",106641,Stub
Alaska,Pacific,733583.0,"Wasilla, Alaska",106669,Stub
Alaska,Pacific,733583.0,"Whale Pass, Alaska",106780,Stub
Alaska,Pacific,733583.0,"White Mountain, Alaska",106642,Start
Alaska,Pacific,733583.0,"Whittier, Alaska",106746,Stub
Alaska,Pacific,733583.0,"Wrangell, Alaska",106643,Stub
Arizona,Mountain,7359197.0,"Apache Junction, Arizona",106644,Start
Arizona,Mountain,7359197.0,"Avondale, Arizona",106781,Stub
Arizona,Mountain,7359197.0,"Benson, Arizona",106782,Stub
Arizona,Mountain,7359197.0,"Bisbee, Arizona",106626,Stub
Arizona,Mountain,7359197.0,"Buckeye, Arizona",106670,Start
Arizona,Mountain,7359197.0,"Bullhead City, Arizona",106749,Start
Arizona,Mountain,7359197.0,"Camp Verde, Arizona",106786,Stub
Arizona,Mountain,7359197.0,"Carefree, Arizona",59477965,B
Arizona,Mountain,7359197.0,"Casa Grande, Arizona",106575,Stub
Arizona,Mountain,7359197.0,"Cave Creek, Arizona",106627,Stub
Arizona,Mountain,7359197.0,"Chandler, Arizona",105936,Start
Arizona,Mountain,7359197.0,"Chino Valley, Arizona",106645,Start
Arizona,Mountain,7359197.0,"Clarkdale, Arizona",106751,Start
Arizona,Mountain,7359197.0,"Clifton, Arizona",57554,Stub
Arizona,Mountain,7359197.0,"Colorado City, Arizona",106752,Stub
Arizona,Mountain,7359197.0,"Coolidge, Arizona",106646,Stub
Arizona,Mountain,7359197.0,"Cottonwood, Arizona",106587,Stub
Arizona,Mountain,7359197.0,"Dewey-Humboldt, Arizona",106647,Stub
Arizona,Mountain,7359197.0,"Douglas, Arizona",106648,Start
Arizona,Mountain,7359197.0,"Duncan, Arizona",106649,Stub
Arizona,Mountain,7359197.0,"Eagar, Arizona",106609,Stub
Arizona,Mountain,7359197.0,"El Mirage, Arizona",106650,Stub
Arizona,Mountain,7359197.0,"Eloy, Arizona",106651,Stub
Arizona,Mountain,7359197.0,"Flagstaff, Arizona",106610,Stub
Arizona,Mountain,7359197.0,"Florence, Arizona",106689,Stub
Arizona,Mountain,7359197.0,"Fountain Hills, Arizona",106576,Start
Arizona,Mountain,7359197.0,"Fredonia, Arizona",106788,Stub
Arizona,Mountain,7359197.0,"Gila Bend, Arizona",106755,Stub
Arizona,Mountain,7359197.0,"Gilbert, Arizona",106674,Stub
Arizona,Mountain,7359197.0,"Glendale, Arizona",106675,Stub
Arizona,Mountain,7359197.0,"Globe, Arizona",105286,Stub
Arizona,Mountain,7359197.0,"Goodyear, Arizona",54359699,B
Arizona,Mountain,7359197.0,"Guadalupe, Arizona",105697,Start
Arizona,Mountain,7359197.0,"Hayden, Arizona",105586,Start
Arizona,Mountain,7359197.0,"Holbrook, Arizona",105575,Start
Arizona,Mountain,7359197.0,"Huachuca City, Arizona",19420881,Start
Arizona,Mountain,7359197.0,"Jerome, Arizona",105614,Stub
Arizona,Mountain,7359197.0,"Kearny, Arizona",105576,Start
Arizona,Mountain,7359197.0,"Kingman, Arizona",105698,Stub
Arizona,Mountain,7359197.0,"Lake Havasu City, Arizona",105722,Start
Arizona,Mountain,7359197.0,"Litchfield Park, Arizona",106652,Stub
Arizona,Mountain,7359197.0,"Mammoth, Arizona",106756,Stub
Arizona,Mountain,7359197.0,"Maricopa, Arizona",106757,B
Arizona,Mountain,7359197.0,"Mesa, Arizona",106653,Stub
Arizona,Mountain,7359197.0,"Miami, Arizona",106611,Stub
Arizona,Mountain,7359197.0,"Nogales, Arizona",106767,Start
Arizona,Mountain,7359197.0,"Oro Valley, Arizona",106718,Start
Arizona,Mountain,7359197.0,"Page, Arizona",106597,Stub
Arizona,Mountain,7359197.0,"Paradise Valley, Arizona",106655,Stub
Arizona,Mountain,7359197.0,"Parker, Arizona",106633,Stub
Arizona,Mountain,7359197.0,"Patagonia, Arizona",106768,Stub
Arizona,Mountain,7359197.0,"Payson, Arizona",106612,Stub
Arizona,Mountain,7359197.0,"Peoria, Arizona",106656,Stub
Arizona,Mountain,7359197.0,"Phoenix, Arizona",49121,Start
Arizona,Mountain,7359197.0,"Pima, Arizona",106622,Stub
Arizona,Mountain,7359197.0,"Pinetop-Lakeside, Arizona",106696,Stub
Arizona,Mountain,7359197.0,"Prescott, Arizona",106793,Stub
Arizona,Mountain,7359197.0,"Prescott Valley, Arizona",106794,Stub
Arizona,Mountain,7359197.0,"Quartzsite, Arizona",106636,Stub
Arizona,Mountain,7359197.0,"Queen Creek, Arizona",106657,Stub
Arizona,Mountain,7359197.0,"Safford, Arizona",106623,Stub
Arizona,Mountain,7359197.0,"Sahuarita, Arizona",106721,Stub
Arizona,Mountain,7359197.0,"San Luis, Arizona",3432996,Stub
Arizona,Mountain,7359197.0,"Scottsdale, Arizona",106659,Start
Arizona,Mountain,7359197.0,"Sedona, Arizona",96622,Stub
Arizona,Mountain,7359197.0,"Show Low, Arizona",60573,Stub
Arizona,Mountain,7359197.0,"Sierra Vista, Arizona",106579,Stub
Arizona,Mountain,7359197.0,"Snowflake, Arizona",106701,Start
Arizona,Mountain,7359197.0,"Somerton, Arizona",106803,Stub
Arizona,Mountain,7359197.0,"South Tucson, Arizona",106724,Stub
Arizona,Mountain,7359197.0,"Springerville, Arizona",106566,Stub
Arizona,Mountain,7359197.0,"St. Johns, Arizona",106567,Stub
Arizona,Mountain,7359197.0,"Star Valley, Arizona",106617,Stub
Arizona,Mountain,7359197.0,"Superior, Arizona",106764,Start
Arizona,Mountain,7359197.0,"Surprise, Arizona",106663,Stub
Arizona,Mountain,7359197.0,"Taylor, Arizona",106702,Stub
Arizona,Mountain,7359197.0,"Tempe, Arizona",106664,Start
Arizona,Mountain,7359197.0,"Thatcher, Arizona",106625,Stub
Arizona,Mountain,7359197.0,"Tolleson, Arizona",106665,Start
Arizona,Mountain,7359197.0,"Tombstone, Arizona",106582,Stub
Arizona,Mountain,7359197.0,"Tusayan, Arizona",106602,Start
Arizona,Mountain,7359197.0,"Wellton, Arizona",106805,Start
Arizona,Mountain,7359197.0,"Wickenburg, Arizona",106666,Stub
Arizona,Mountain,7359197.0,"Willcox, Arizona",106584,Stub
Arizona,Mountain,7359197.0,"Williams, Arizona",106603,Stub
Arizona,Mountain,7359197.0,"Winkelman, Arizona",106620,Stub
Arizona,Mountain,7359197.0,"Winslow, Arizona",106704,Stub
Arizona,Mountain,7359197.0,"Youngtown, Arizona",106667,Stub
Arizona,Mountain,7359197.0,"Yuma, Arizona",107172,Start
Arkansas,West South Central,3045637.0,"Alicia, Arkansas",107108,Stub
Arkansas,West South Central,3045637.0,"Allport, Arkansas",106928,Stub
Arkansas,West South Central,3045637.0,"Alma, Arkansas",106807,Stub
Arkansas,West South Central,3045637.0,"Almyra, Arkansas",106853,Stub
Arkansas,West South Central,3045637.0,"Alpena, Arkansas",107056,Stub
Arkansas,West South Central,3045637.0,"Altheimer, Arkansas",106979,Stub
Arkansas,West South Central,3045637.0,"Altus, Arkansas",107044,Start
Arkansas,West South Central,3045637.0,"Amagon, Arkansas",106882,B
Arkansas,West South Central,3045637.0,"Amity, Arkansas",106937,Stub
Arkansas,West South Central,3045637.0,"Antoine, Arkansas",106883,Stub
Arkansas,West South Central,3045637.0,"Arkadelphia, Arkansas",106957,Start
Arkansas,West South Central,3045637.0,"Arkansas City, Arkansas",106984,Stub
Arkansas,West South Central,3045637.0,"Ash Flat, Arkansas",107094,Stub
